"CUST_ID","DIVIDED_SET","SIU_CUST_YN","SEX","AGE","RESI_COST","RESI_TYPE_CODE","FP_CAREER","CUST_RGST","CTPR","OCCP_GRP_1","OCCP_GRP_2","TOTALPREM","MINCRDT","MAXCRDT","WEDD_YN","MATE_OCCP_GRP_1","MATE_OCCP_GRP_2","CHLD_CNT","LTBN_CHLD_AGE","MAX_PAYM_YM","MAX_PRM","CUST_INCM","RCBASE_HSHD_INCM","JPBASE_HSHD_INCM"
1522,1,0,1,6,10694,20,0,NA,0,0,"",3306450,6,6,0,0,"",NA,NA,201602,70050,0,0,0
1523,2,NA,2,6,3789,12,0,NA,0,0,"",8944883,0,0,0,0,"",NA,NA,200601,356798,0,4220,0
1524,1,0,1,6,11326,40,0,200107,4,2,"자영업",16188983,6,6,1,2,"자영업",1,31,200501,132040,0,5260,0
1525,2,NA,2,6,7361,30,0,199510,16,1,"주부",6565950,6,6,1,7,"1차산업 종사자",0,0,201003,126850,0,5445,5398
1526,2,NA,2,5,9310,99,0,200102,6,2,"자영업",13499032,6,6,1,2,"자영업",1,35,200603,272802,4326,0,5341
1527,1,0,1,5,8429,30,0,101,9,2,"자영업",6201884,6,6,0,0,"",0,0,201502,119959,3852,4367,3852
1528,1,0,2,5,0,0,0,199812,1,1,"주부",14654141,6,7,1,3,"기업/단체 임원",1,26,201511,355892,0,0,6251
1529,1,0,2,5,8029,40,0,200105,9,1,"주부",4006447,6,6,0,0,"",0,0,201403,112557,0,5488,5326
1530,1,1,2,5,20555,20,0,101,4,1,"주부",2365920,6,6,1,3,"기업/단체 임원",0,0,201606,19080,0,8076,7868
1531,1,0,2,5,19583,20,0,200302,7,6,"2차산업 종사자",143496640,4,6,1,8,"3차산업 종사자",0,0,200906,1873311,4849,8338,8015
1532,1,0,2,5,19583,20,0,200301,8,1,"주부",37054248,6,6,1,3,"사무직",2,30,201202,728327,0,0,5557
1534,1,0,1,5,18333,30,0,200106,1,2,"자영업",26862076,8,8,0,0,"",0,0,200408,218800,5144,8658,5144
1535,1,0,2,5,17777,20,0,200109,7,5,"3차산업 종사자",28952324,6,6,1,6,"운전직",2,26,200604,381095,4066,6173,9929
1536,1,0,2,5,10277,30,0,200004,9,2,"자영업",40548599,6,6,1,0,"",2,32,200809,859479,5485,5998,5485
1537,1,0,1,5,32222,20,0,200306,1,3,"사무직",19612741,2,6,1,2,"자영업",2,23,201605,204752,7092,9947,12285
1538,1,0,1,5,9290,99,0,101,7,2,"자영업",2816956,7,7,0,0,"",0,0,201602,70487,5786,0,5786
1539,1,0,2,5,7361,20,0,199907,13,8,"단순 노무직",3726350,6,6,0,0,"",0,0,201606,52850,2412,5577,2412
1540,1,0,2,5,7500,30,0,199906,9,1,"주부",5686161,1,99,1,0,"",1,26,201606,220157,0,5123,0
1541,1,0,2,5,23611,20,0,200306,6,4,"사무직",765918,6,6,1,5,"3차산업 종사자",0,0,200611,257020,4683,0,8265
1542,1,0,1,5,7059,40,0,200105,15,5,"3차산업 종사자",25242470,6,6,1,2,"자영업",1,25,201412,212300,4733,6235,9488
1543,1,0,2,5,11527,20,0,200110,15,7,"1차산업 종사자",11309106,6,6,1,7,"1차산업 종사자",0,0,200512,89940,3842,7287,8665
1545,1,0,2,5,37916,20,0,200306,9,3,"사무직",4906374,6,6,1,3,"사무직",0,0,201602,158482,5284,10208,11049
1546,1,0,2,5,8333,20,0,200103,10,1,"주부",32265420,6,6,1,2,"자영업",2,27,201606,518469,0,6283,5605
1548,1,0,2,5,11809,40,0,200306,11,1,"주부",14360361,6,6,0,0,"",0,0,200501,96050,0,0,0
1549,1,0,2,5,5277,20,0,200101,13,1,"주부",4179027,7,7,1,3,"단순 사무직",0,0,201006,116700,0,4953,4513
1550,2,NA,2,5,16805,20,0,200206,9,5,"3차산업 종사자",3794700,6,6,1,3,"사무직",1,24,201404,41700,3995,7010,9144
1551,1,0,1,5,12847,40,0,200008,9,6,"2차산업 종사자",6365862,6,6,0,0,"",0,0,200704,112790,3825,6792,3825
1552,1,0,2,5,26666,20,1,101,16,2,"3차산업 종사자",34794978,6,6,1,3,"사무직",2,18,201403,1270697,4744,10390,10591
1554,2,NA,1,4,39027,20,0,101,2,4,"사무직",33535294,6,6,1,1,"주부",1,23,200503,250900,5550,10993,5550
1556,1,0,2,4,16223,30,0,101,1,5,"3차산업 종사자",79757035,6,6,1,0,"",2,27,201002,1791621,3333,6684,3333
1557,1,0,1,4,15416,20,0,200012,15,3,"사무직",9668247,7,7,0,0,"",0,0,201507,139947,4929,6366,4929
1559,1,0,1,4,16250,20,0,200107,4,2,"자영업",5530844,6,6,0,0,"",0,0,201409,197363,4901,4583,4901
1560,1,0,1,4,8345,99,0,200207,12,2,"자영업",233970557,6,6,1,1,"주부",2,18,201306,2980999,7003,0,7003
1561,1,0,1,4,23333,20,0,200002,16,7,"1차산업 종사자",12044502,8,8,1,1,"주부",2,18,201104,200842,4106,7833,4106
1562,1,0,1,4,10694,20,0,199909,9,5,"2차산업 종사자",3902600,6,6,0,0,"",0,0,201007,275050,4170,3734,4170
1564,1,0,1,4,19289,13,0,199704,1,3,"사무직",10141581,7,7,1,0,"",1,12,201204,200681,5004,5392,5004
1565,1,0,2,4,19861,20,0,200011,9,2,"자영업",42837156,6,8,1,2,"자영업",3,13,201106,1054396,5019,6208,10943
1566,1,0,1,4,13888,20,0,199910,15,3,"사무직",31267299,6,6,1,1,"주부",2,15,201403,573131,5146,5095,5146
1567,1,1,2,4,5761,40,0,200001,6,3,"단순 사무직",2841800,6,6,1,3,"사무직",4,18,200906,256500,3305,2717,8912
1568,1,1,1,4,8472,20,0,200008,14,3,"사무직",1513920,6,6,0,0,"",0,0,200701,117540,4302,4074,4302
1570,1,0,1,4,40277,20,0,200306,9,4,"학자/연구직",32648195,6,6,1,1,"주부",1,10,201204,415143,5874,0,5874
1571,2,NA,1,4,61805,20,0,200108,3,3,"사무직",69434515,6,8,1,1,"주부",2,12,201102,1321941,5041,11892,5041
1572,1,0,2,4,10416,20,0,200012,11,1,"주부",25052075,1,6,1,6,"운전직",1,12,201305,2610470,0,3895,3950
1573,1,0,1,4,70701,20,1,101,1,3,"사무직",1736823,6,6,0,0,"",0,0,200403,48562,4593,11633,4593
1574,2,NA,2,4,24444,30,0,200005,1,2,"자영업",25361432,6,6,1,0,"",2,14,201310,751983,5239,9406,5239
1575,1,0,2,4,21111,20,0,199908,9,1,"주부",14454977,4,99,0,0,"",0,0,201308,215266,0,5145,5145
1576,1,1,1,4,12920,30,0,200208,1,3,"사무직",2092500,6,6,0,0,"",0,0,200909,46500,4223,5775,4223
1577,1,0,2,4,17222,20,0,199702,15,2,"자영업",20823030,6,6,1,2,"자영업",2,18,201209,292293,4137,6326,8874
1578,1,0,2,4,16111,20,0,199904,12,1,"주부",30766101,6,6,1,6,"운전직",1,12,200912,303257,0,6087,4251
1580,1,0,2,4,16388,20,0,199909,9,2,"자영업",3357971,10,9,0,0,"",0,0,201011,379955,4169,4826,4169
1581,1,0,2,4,15532,12,1,200306,6,2,"3차산업 종사자",170170832,2,6,1,0,"",1,14,201104,1158858,4263,3946,4263
1582,1,0,1,4,9722,20,0,200102,11,2,"자영업",9055574,8,8,0,0,"",0,0,200611,232818,3899,4075,3899
1583,1,0,2,4,18472,20,0,200104,14,1,"주부",100102240,3,6,1,6,"운전직",0,0,201606,829785,0,5620,4134
1584,1,0,1,4,21126,12,0,101,1,3,"사무직",7222900,6,6,0,0,"",0,0,200606,113980,4339,5151,4339
1585,1,0,2,4,11690,12,0,199812,3,1,"주부",18897038,5,6,1,8,"단순 노무직",1,8,201307,315118,0,3564,4183
1586,1,0,2,4,5908,13,0,200007,14,1,"주부",4189329,8,8,1,4,"공무원",1,7,201009,159417,0,3403,3926
1587,2,NA,2,4,4023,12,0,200012,3,3,"단순 사무직",4145195,6,6,1,0,"",1,9,200803,116275,3017,2744,3017
1588,1,0,2,4,63055,20,0,199507,1,1,"주부",2872950,6,6,1,4,"예체능계 종사자",2,12,201412,26850,0,10735,5428
1589,1,0,2,4,18888,20,0,200208,14,4,"교육관련직",22025582,4,99,1,0,"",1,11,201502,209647,3648,6453,3648
1590,1,0,1,4,8611,30,0,101,4,5,"2차산업 종사자",14810107,8,8,0,0,"",0,0,200802,551562,4100,3418,4100
1593,1,0,2,4,6388,30,0,200205,2,3,"사무직",66183999,6,6,1,4,"전문직",1,4,201606,951935,3924,2793,8384
1594,1,0,2,3,10277,30,0,200306,1,2,"자영업",1132713,6,6,1,5,"3차산업 종사자",0,0,200605,114300,3512,4577,7516
1595,1,0,2,3,37222,20,0,200011,3,1,"주부",7236949,5,6,1,3,"사무직",2,8,201606,108668,0,8565,4504
1597,1,0,2,3,2912,11,0,200001,15,1,"주부",34338755,6,6,1,7,"1차산업 종사자",3,2,201411,559430,0,3084,3692
1598,1,0,2,3,37777,20,0,200305,1,4,"의료직 종사자",6069885,6,6,0,0,"",0,0,200306,39300,3954,9831,3954
1599,1,0,1,3,26666,20,0,200205,1,6,"운전직",25109901,6,6,0,0,"",0,0,200708,295178,4269,7107,4269
1600,1,1,2,3,10694,30,0,200001,14,5,"3차산업 종사자",28262657,6,6,1,0,"",2,7,200808,452298,3019,0,3019
1601,1,0,2,3,8055,20,0,200103,9,8,"학생",30833217,3,6,1,8,"학생",0,0,200711,2092107,0,3741,3741
1602,2,NA,1,3,56388,20,0,199904,1,3,"사무직",24726081,6,6,0,0,"",0,0,200710,2670677,4430,0,4430
1603,1,0,2,3,11805,20,0,199505,13,4,"교육관련직",11210568,6,6,0,0,"",0,0,200811,105800,3135,6029,3135
1604,1,0,2,3,13750,30,0,200101,1,5,"3차산업 종사자",7453020,6,6,0,0,"",0,0,201405,243193,3734,4554,3734
1605,1,1,2,3,8333,20,0,200009,13,3,"사무직",1661600,6,6,0,0,"",0,0,201012,53600,3237,0,3237
1606,1,0,1,3,6934,30,0,200010,17,8,"운전직",13074415,6,7,1,5,"3차산업 종사자",1,3,200711,213916,3442,3349,6940
1607,1,0,2,3,11481,12,0,199903,1,3,"사무직",44589504,6,6,1,5,"3차산업 종사자",1,12,201605,529484,3982,4076,7913
1608,1,0,2,3,20833,20,0,200112,9,1,"주부",13612724,1,99,1,4,"종교인/역술인",2,2,201507,286487,0,5369,2189
1609,1,0,2,3,16080,20,0,200002,5,4,"교육관련직",1789227,6,9,0,0,"",0,0,201508,106060,3385,4371,3385
1611,1,0,2,3,5156,11,0,200004,16,3,"단순 사무직",4279483,6,6,0,0,"",0,0,201503,109249,2929,3359,2929
1612,1,0,1,3,10532,12,0,199901,1,3,"사무직",27122703,6,6,0,0,"",0,0,200402,185100,3983,4095,3983
1613,1,0,2,3,4607,13,0,200003,16,3,"단순 사무직",39467752,7,7,1,6,"운전직",2,8,201201,2789767,4585,3293,7677
1614,1,1,2,3,5269,12,0,200305,9,1,"주부",867615,10,9,1,6,"2차산업 종사자",0,0,200910,250338,0,3425,3598
1615,1,0,2,3,29258,11,0,200107,4,3,"사무직",2053886,7,7,0,0,"",0,0,200906,154431,3485,5154,3485
1619,1,0,2,3,13472,20,0,200202,9,5,"3차산업 종사자",12505868,6,6,1,2,"자영업",0,0,201101,303458,3568,2524,7928
1620,1,0,2,3,17222,20,1,200101,9,3,"사무직",36720055,6,6,1,4,"전문직",0,0,200808,634175,3960,5730,7490
1623,1,0,2,3,5621,12,0,199906,9,6,"2차산업 종사자",2496290,6,6,1,1,"주부",0,0,200710,41151,3055,0,3055
1624,1,0,2,3,4008,12,0,101,13,8,"기타",30994802,3,3,0,0,"",0,0,201311,250000,0,3200,5884
1625,1,0,2,3,0,0,0,199903,1,3,"사무직",6331201,6,6,0,0,"",0,0,200703,213100,3206,0,3206
1626,1,1,2,3,21111,20,0,101,9,3,"사무직",10020759,4,6,0,0,"",0,0,201205,127540,3608,6217,3608
1628,1,0,2,3,44583,20,0,200010,1,5,"3차산업 종사자",1291038,6,6,0,0,"",0,0,201606,22670,3322,10468,3322
1629,2,NA,1,3,37777,20,0,200203,9,5,"3차산업 종사자",26396652,4,6,1,3,"사무직",2,6,200908,866410,4326,0,7359
1630,1,0,2,3,22222,20,0,200008,14,3,"사무직",31460877,6,6,1,8,"학생",0,0,201606,200042,3082,6538,3082
1631,1,0,2,3,21944,30,0,101,1,5,"3차산업 종사자",14226579,6,7,0,0,"",0,0,201606,39200,2961,6930,2961
1633,1,0,1,2,11388,20,0,200004,16,6,"2차산업 종사자",12144936,6,6,0,0,"",0,0,201603,153855,2891,5697,2891
1634,1,0,2,2,33333,20,0,199908,1,4,"전문직",5054145,6,6,0,0,"",0,0,201606,108317,2801,9794,2801
1638,1,0,2,2,41678,20,0,200207,1,8,"학생",3734068,6,6,0,0,"",0,0,201606,65203,0,11414,11414
1640,1,0,2,2,6148,99,0,199902,9,5,"3차산업 종사자",5351094,6,6,0,0,"",0,0,201606,120521,2561,0,2561
1642,1,0,2,2,1523,12,0,200105,5,8,"학생",3093730,6,8,0,0,"",0,0,201207,76170,0,4671,4663
1646,1,0,2,2,6527,20,0,200002,9,5,"3차산업 종사자",5072905,6,6,0,0,"",0,0,201407,159400,2458,2976,2458
1648,1,0,1,2,59861,30,0,199906,1,8,"학생",41356871,4,99,0,0,"",0,0,201606,1532938,0,12485,12485
1649,2,NA,1,2,7638,20,0,200103,13,8,"학생",0,6,6,0,0,"",0,0,201106,210123,0,2139,2131
1660,1,1,1,4,8194,20,0,200306,14,2,"자영업",10238118,6,6,1,1,"주부",2,12,200511,158560,4736,4865,4736
1661,1,0,1,2,37777,20,0,200306,4,4,"전문직",1016670,6,99,0,0,"",0,0,201606,101667,3090,10328,3090
1664,1,0,1,3,4778,12,0,200307,9,5,"2차산업 종사자",7070909,6,6,1,6,"2차산업 종사자",1,8,201103,113856,3533,3393,6713
1668,1,0,2,4,18611,20,0,200307,16,4,"교육관련직",13731950,6,6,1,0,"",2,15,200704,124950,4821,6762,4821
1669,1,0,2,3,20138,20,0,200307,1,3,"사무직",6875008,6,6,0,0,"",0,0,200308,44800,3395,5554,3395
1671,1,0,2,3,123333,20,0,200308,1,4,"교육관련직",22510944,6,6,0,0,"",0,0,201605,454245,3301,13788,3301
1681,2,NA,2,5,6919,12,0,200309,1,5,"2차산업 종사자",25901797,6,6,1,0,"",1,25,201203,340534,3093,5426,3093
1683,2,NA,2,6,15785,12,0,200310,16,1,"주부",169566692,6,6,1,6,"2차산업 종사자",1,34,201312,2358870,0,5927,5746
1685,1,0,2,4,16666,20,0,200310,2,5,"3차산업 종사자",37652598,6,6,1,2,"자영업",0,0,200310,250200,4347,5514,10045
1686,1,0,2,3,22222,20,1,200310,3,1,"주부",48398666,5,6,1,2,"3차산업 종사자",2,9,200708,1677596,0,4889,4684
1687,1,0,2,3,33888,20,0,200310,1,4,"전문직",6831575,6,6,0,0,"",0,0,200310,57500,3681,9657,3681
1688,1,0,1,5,15478,11,0,200310,9,6,"운전직",41992709,6,6,1,1,"주부",2,25,200701,318654,3888,6015,3888
1694,1,0,1,4,5966,40,0,200312,12,3,"사무직",10737120,6,6,0,0,"",0,0,200312,71820,3714,3531,3714
1698,1,0,2,3,9722,20,0,200312,16,1,"주부",25975781,6,6,1,3,"사무직",2,10,201011,472416,0,3800,5095
1700,1,0,2,4,28194,20,0,200312,2,3,"사무직",268289608,6,6,1,4,"전문직",1,9,201404,30047791,5095,9231,13435
1702,2,NA,2,4,81508,11,1,200401,3,1,"주부",18347435,8,8,1,6,"운전직",2,21,200406,177700,0,10757,3708
1703,1,0,2,6,24166,20,0,200401,1,4,"사무직",14166780,6,6,1,4,"사무직",0,0,201606,124270,0,5143,7388
1704,1,0,1,5,16666,20,0,200401,9,5,"예체능계 종사자",24880794,6,6,1,0,"",2,26,200402,169800,5057,6954,5057
1705,1,0,1,3,17638,30,0,200401,1,2,"자영업",16039962,6,8,1,4,"예체능계 종사자",0,0,200403,189550,4544,6466,8691
1706,1,0,2,3,18333,20,0,200401,4,3,"사무직",1438800,6,6,0,0,"",0,0,201606,13200,3919,0,3919
1707,1,0,2,4,59861,20,0,200401,1,1,"주부",6521669,6,6,1,3,"고위 공무원",2,20,201102,79310,0,0,5812
1708,1,0,2,5,8611,20,0,200402,3,1,"주부",30910185,6,6,1,8,"단순 노무직",2,23,201508,335695,0,5085,4574
1709,1,1,1,2,19305,20,0,200402,5,5,"예체능계 종사자",21601819,6,6,0,0,"",0,0,201606,330058,3829,8289,3829
1710,1,0,2,5,40972,20,0,200402,3,1,"주부",411287,7,7,1,0,"",1,30,201007,51865,0,0,0
1713,1,0,2,3,9027,20,0,200402,14,3,"사무직",29617157,6,6,0,0,"",0,0,200703,382700,3360,4492,3360
1714,1,0,1,3,6805,20,0,200402,9,6,"운전직",9409058,7,7,0,0,"",0,0,201501,152800,3734,3620,3734
1716,1,0,2,6,3107,40,0,200403,10,2,"자영업",59091409,5,99,1,2,"자영업",0,0,200912,1006710,4055,4380,4351
1718,1,0,2,3,4583,20,0,200403,11,6,"2차산업 종사자",11468552,6,6,0,0,"",0,0,200403,78800,2919,1844,2919
1720,1,0,2,3,10270,99,0,200403,3,4,"교사",23128679,3,99,1,3,"사무직",2,7,201201,1390363,4223,0,8225
1721,1,0,1,4,3060,11,0,200403,11,6,"운전직",410200,1,99,1,1,"주부",1,15,200706,58600,3878,3006,3878
1722,2,NA,2,4,6438,12,0,200403,7,2,"자영업",6357782,6,6,1,3,"사무직",2,23,200410,101920,3842,5459,10567
1723,1,0,2,5,6805,20,1,200403,5,1,"주부",25616965,6,6,1,6,"2차산업 종사자",1,34,200603,249657,0,4562,4328
1724,1,0,2,6,3060,12,0,200403,15,5,"3차산업 종사자",2163434,6,6,1,0,"",1,31,200501,18200,0,3215,3201
1726,1,0,2,3,10694,30,0,200403,9,2,"자영업",17211310,7,7,0,0,"",0,0,201603,167231,2858,3692,2858
1730,1,0,1,4,7466,12,0,200404,9,2,"자영업",3011300,6,6,1,1,"주부",2,11,200507,216250,4500,3327,4500
1731,1,1,2,5,8194,30,0,200404,3,5,"3차산업 종사자",35485056,6,6,0,0,"",0,0,200405,341234,3605,4647,3605
1734,1,0,2,4,11666,20,1,200404,17,5,"3차산업 종사자",68846947,4,6,1,4,"전문직",2,18,201207,928623,4032,4779,8689
1735,1,0,2,3,4517,99,0,200404,9,5,"3차산업 종사자",19975458,6,6,0,0,"",0,0,200502,140100,2941,0,2941
1738,1,0,2,3,13055,30,0,200404,2,1,"주부",2845400,6,6,0,0,"",0,0,201606,34700,0,0,0
1739,1,0,2,4,12677,12,0,200404,17,1,"주부",8738796,4,4,1,6,"운전직",1,18,201606,111313,0,4176,4713
1740,1,0,1,3,15277,30,0,200405,9,8,"학생",325000,6,6,0,0,"",0,0,201411,25000,0,4477,2823
1741,1,0,2,3,4987,12,0,200405,6,3,"단순 사무직",7475303,6,6,0,0,"",0,0,200405,39900,2794,3174,2794
1742,1,0,2,6,14861,20,0,200405,14,8,"기타",32230706,6,6,0,0,"",0,0,200405,348991,0,5109,5163
1744,1,0,2,5,10654,12,0,200405,1,2,"자영업",3789425,6,7,1,0,"",1,30,201606,60446,3872,6711,3872
1745,1,0,2,5,6805,30,0,200405,9,1,"주부",10465856,8,8,1,6,"2차산업 종사자",1,30,200909,249539,0,4571,4539
1746,1,0,2,3,10694,30,0,200406,1,3,"사무직",3851400,6,6,0,0,"",0,0,201501,39300,3270,4374,3270
1747,1,0,1,5,11388,30,0,200406,9,2,"자영업",29470160,6,6,1,5,"의료직 종사자",2,32,200802,373767,5424,5401,8158
1749,1,0,1,3,22500,20,0,200406,4,3,"사무직",22036460,6,6,0,0,"",0,0,200406,153500,4105,6456,4105
1750,1,0,2,5,16666,30,0,NA,0,0,"",10150000,6,6,0,0,"",NA,NA,200503,505547,0,6505,0
1752,2,NA,2,4,9305,20,1,200406,13,1,"주부",5941470,6,6,1,7,"1차산업 종사자",2,14,200505,75000,0,4277,3603
1753,1,0,1,4,21944,20,0,200406,12,6,"2차산업 종사자",7758400,6,6,1,1,"주부",1,7,201106,198808,5007,7471,5007
1754,1,0,2,5,15555,20,0,200406,16,1,"주부",6622305,6,6,0,0,"",0,0,200406,46450,0,7179,6958
1755,1,0,2,3,7083,30,1,200407,4,5,"3차산업 종사자",20084859,7,99,1,5,"3차산업 종사자",2,9,201510,1117213,3388,3624,7307
1756,1,0,1,4,29166,30,0,200407,1,4,"교육관련직",13197118,6,6,1,1,"주부",1,12,200607,93850,5462,9789,5462
1757,1,0,1,5,13106,13,0,200407,11,6,"2차산업 종사자",2e+06,6,6,1,3,"사무직",2,18,200509,500000,3629,6224,8072
1760,1,0,2,6,4722,20,0,200407,12,8,"기타",0,7,7,0,0,"",0,0,200907,266900,0,3089,3047
1761,1,0,2,4,4501,12,0,200407,3,4,"교육관련직",21726418,6,7,1,0,"",1,17,201209,396117,4432,2796,4432
1762,1,0,2,4,34166,20,0,200408,9,1,"주부",38497893,6,99,1,3,"사무직",0,0,200711,546528,0,8292,5167
1763,1,0,2,3,13611,20,0,200408,5,1,"주부",25418254,6,6,1,3,"사무직",1,12,200804,162877,0,4720,4548
1769,2,NA,2,3,11050,40,0,200408,9,3,"사무직",13975191,4,6,0,0,"",0,0,201411,207564,3087,4121,3087
1770,1,0,2,5,43888,20,0,200408,9,1,"주부",19066304,6,6,1,3,"기업/단체 임원",2,31,200408,150000,0,10561,8701
1771,1,0,2,4,31111,20,0,200409,7,1,"주부",3065556,6,6,1,6,"2차산업 종사자",2,20,200410,51600,0,7731,6217
1772,1,0,1,3,9722,20,0,200409,4,6,"운전직",22897558,10,10,0,0,"",0,0,201003,330000,3595,3781,3595
1774,1,0,2,2,6024,50,0,200410,6,4,"교육관련직",13723050,6,6,0,0,"",0,0,201606,100000,2983,2033,2983
1775,1,0,2,4,2289,12,0,200410,14,4,"공무원",6683553,6,6,1,0,"",2,13,201503,61317,3182,4867,3182
1777,1,0,2,4,10704,12,0,200410,10,1,"주부",77064000,6,6,1,2,"자영업",1,23,201407,1482000,0,5990,4662
1778,1,0,2,5,7777,20,0,200410,7,5,"2차산업 종사자",15012640,6,6,0,0,"",0,0,200410,107540,3041,4606,3041
1779,1,0,2,3,3466,30,0,200411,16,2,"자영업",51372839,6,6,1,3,"사무직",0,0,200509,761939,3508,2526,6788
1780,1,0,1,5,10681,40,0,200411,8,4,"학자/연구직",45630412,6,6,1,1,"주부",2,20,200411,329200,4719,6258,4719
1782,1,0,2,3,10079,40,0,200411,3,5,"3차산업 종사자",16392844,6,6,0,0,"",0,0,201410,144276,3057,0,3057
1783,1,0,2,4,25000,20,0,200411,9,1,"주부",10724033,6,6,1,3,"사무직",1,12,200708,79211,0,6658,3642
1784,1,0,2,4,26805,20,0,200411,5,2,"자영업",35199471,6,6,0,0,"",0,0,200706,620425,3929,6748,3929
1785,1,0,2,4,8611,20,0,200411,14,1,"주부",52274877,6,6,1,5,"예체능계 종사자",2,19,200911,878536,0,4697,4280
1786,1,0,2,3,40138,20,0,200411,9,5,"3차산업 종사자",26213212,6,6,1,0,"",2,14,200502,417967,3094,9767,3094
1787,1,0,2,3,7812,12,0,200412,9,3,"사무직",6922528,6,6,0,0,"",0,0,200803,74380,3102,3551,3102
1789,1,0,2,3,27222,20,0,200412,12,3,"사무직",10876152,6,6,0,0,"",0,0,200806,80750,3178,7453,3178
1790,1,0,2,3,13930,12,0,200412,1,3,"단순 사무직",17023126,6,6,0,0,"",0,0,200602,137550,3542,4852,3542
1791,1,0,2,3,17916,20,0,200412,16,4,"의료직 종사자",13129952,6,6,1,3,"사무직",1,8,200501,96800,3355,5300,7272
1792,1,0,2,2,20348,20,0,200412,2,1,"주부",5995337,6,6,0,0,"",0,0,201112,708056,0,5586,5354
1793,1,0,2,5,0,0,0,200501,4,8,"3차산업 종사자",5182607,6,6,1,6,"운전직",0,0,200702,207903,3079,0,7059
1794,1,0,2,3,16388,20,0,200501,9,5,"2차산업 종사자",5731002,6,6,0,0,"",0,0,200502,98100,3461,4728,3461
1795,1,0,2,5,27222,20,0,200501,16,1,"주부",10311470,6,6,1,8,"기타",2,32,200502,76580,0,9785,9815
1796,1,0,1,5,13097,40,0,NA,0,0,"",600297,6,6,0,0,"",NA,NA,201003,120300,0,5954,0
1797,1,1,2,3,7136,40,0,200501,3,1,"주부",43429783,6,6,1,5,"3차산업 종사자",1,7,201106,717102,0,3173,3423
1803,1,0,1,3,9338,12,0,200502,1,8,"3차산업 종사자",16870678,6,6,1,0,"",1,13,201501,141862,3657,3806,3657
1805,1,0,2,3,15138,20,0,200503,1,1,"주부",11019036,6,6,0,0,"",0,0,201109,50000,0,4439,4428
1807,1,0,2,6,25972,20,0,200503,9,5,"의료직 종사자",10856169,5,6,1,8,"기타",1,35,201508,363091,0,7196,7064
1808,1,0,2,4,30592,13,0,200503,9,2,"자영업",35970592,7,7,1,3,"사무직",1,10,200802,828600,4088,5089,8820
1810,1,1,2,3,22777,20,0,200503,4,8,"학생",4439302,6,6,0,0,"",0,0,200807,93400,0,7874,7782
1811,1,0,2,3,1638,13,0,200503,14,5,"3차산업 종사자",121289929,4,99,0,0,"",0,0,201602,2604008,0,2926,2906
1812,2,NA,2,3,48472,20,0,200503,16,4,"교육관련직",13052919,6,6,1,3,"사무직",1,11,200603,130351,4328,10745,8341
1813,1,0,2,4,35555,20,0,200503,9,1,"주부",7685016,6,6,1,2,"자영업",2,12,201309,235160,0,10806,6679
1816,1,0,2,3,18611,20,0,200504,9,4,"의료직 종사자",14099048,6,6,0,0,"",0,0,200805,111200,3027,5928,3027
1819,1,0,1,3,15972,30,0,200504,1,5,"2차산업 종사자",19210788,1,99,0,0,"",0,0,200608,148600,3638,5118,3638
1820,1,0,2,3,5189,12,0,200504,1,2,"자영업",9655084,6,7,0,0,"",0,0,200812,1971576,2622,3382,2622
1821,1,1,1,4,8888,30,0,200505,9,3,"사무직",3632200,6,6,1,1,"주부",1,14,201606,28600,4234,0,4234
1824,2,NA,2,2,66111,20,0,200505,1,4,"교사",3900741,6,6,0,0,"",0,0,201606,100019,3006,11352,3006
1825,1,0,2,2,11944,30,0,200505,9,5,"3차산업 종사자",6601254,6,6,0,0,"",0,0,201406,200038,2478,6013,2478
1826,1,0,2,4,0,0,0,200505,1,4,"의료직 종사자",61324545,6,6,1,4,"교사",2,15,200506,977500,4528,0,9569
1828,1,0,2,3,23888,20,0,200506,1,4,"의료직 종사자",31762176,6,6,1,3,"기업/단체 임원",0,0,200812,1304227,3756,6220,8664
1829,1,0,2,2,29166,20,0,200506,9,8,"학생",30603329,0,6,0,0,"",0,0,201406,594426,0,8761,8577
1830,1,0,2,3,7916,30,1,200506,9,1,"주부",124052490,6,6,1,3,"사무직",0,0,200702,1038542,0,3471,4567
1832,1,0,1,3,10972,20,0,200506,14,5,"2차산업 종사자",28819344,6,7,1,2,"자영업",2,10,201605,281121,3675,4826,7326
1834,1,0,2,4,44861,20,1,200507,9,2,"3차산업 종사자",35840523,6,6,1,3,"사무직",1,18,201105,1323019,4393,9855,9851
1835,1,1,2,6,25972,20,0,200507,16,8,"단순 노무직",0,6,6,0,0,"",0,0,201202,170950,0,8726,8824
1837,1,0,2,4,5447,99,0,200507,9,1,"주부",20718763,1,99,1,3,"사무직",0,0,201601,688874,0,0,3959
1839,1,1,2,4,3147,12,0,200508,3,5,"3차산업 종사자",45841176,3,6,1,6,"2차산업 종사자",2,23,201511,1225911,3345,2618,7078
1840,2,NA,2,6,8335,11,0,200508,4,1,"주부",18807060,6,6,1,7,"1차산업 종사자",0,0,200810,144960,0,5171,5248
1842,1,0,1,3,23333,20,0,200509,4,3,"공무원",24347801,6,6,0,0,"",0,0,200710,438850,3625,7961,3625
